user_id,age,gender,city,income_level,device_type,remittance_receiver,preferred_category,signup_date,recency,frequency,monetary,R_score,F_score,M_score,RFM_score,segment,top_category,wishlist_rate,category_diversity,avg_shop_hour,is_festival_shopper,gender_enc,income_enc,device_enc,remittance_enc,festival_enc
5588,26,Female,Kathmandu,Medium,Mobile,False,Fashion,2022-01-09,148.0,2,19321.0,3.0,1.0,1.0,5.0,At Risk,Fashion,0.05555555555555555,6,12.944444444444445,True,1,1,0,0,1
5589,29,Female,Bhaktapur,Medium,Mobile,False,Phone Accessories,2024-02-06,15.0,4,20706.0,5.0,1.0,1.0,7.0,Potential,Phone Accessories,0.10144927536231885,6,11.492753623188406,True,1,1,0,0,1
5590,22,Female,Kathmandu,Low,Tablet,False,Fashion,2023-01-05,366.0,0,0.0,1.0,1.0,1.0,3.0,At Risk,Fashion,0.125,5,11.5625,True,1,0,2,0,1
5591,21,Male,Kathmandu,Low,Mobile,False,Electronics,2022-12-03,366.0,0,0.0,1.0,1.0,1.0,3.0,At Risk,Electronics,0.07692307692307693,6,12.692307692307692,True,0,0,0,0,1
5592,21,Male,Kathmandu,Low,Mobile,False,Fashion,2024-01-09,16.0,5,41625.0,5.0,1.0,1.0,7.0,Potential,Fashion,0.084,6,11.676,True,0,0,0,0,1
5593,27,Male,Kathmandu,Low,Tablet,False,Fashion,2023-12-06,52.0,2,26836.0,5.0,1.0,1.0,7.0,Potential,Fashion,0.09090909090909091,6,10.363636363636363,True,0,0,2,0,1
5594,22,Male,Bhaktapur,Medium,Mobile,False,Electronics,2023-09-30,366.0,0,0.0,1.0,1.0,1.0,3.0,At Risk,Electronics,0.0,4,11.571428571428571,False,0,1,0,0,0
5595,24,Female,Kathmandu,Medium,Mobile,False,Home & Kitchen,2023-11-18,19.0,3,121500.0,5.0,1.0,2.0,8.0,Potential,Home & Kitchen,0.13793103448275862,6,12.482758620689655,True,1,1,0,0,1
5596,20,Male,Pokhara,Medium,Mobile,False,Fashion,2022-05-04,38.0,1,4681.0,5.0,1.0,1.0,7.0,Potential,Phone Accessories,0.2857142857142857,5,8.571428571428571,True,0,1,0,0,1
5597,24,Male,Kathmandu,Medium,Mobile,False,Sports & Fitness,2022-01-11,366.0,0,0.0,1.0,1.0,1.0,3.0,At Risk,Sports & Fitness,0.2608695652173913,5,13.217391304347826,True,0,1,0,0,1
5598,21,Male,Lalitpur,Medium,Mobile,False,Fashion,2023-01-16,307.0,3,26808.0,1.0,1.0,1.0,3.0,At Risk,Fashion,0.16,6,11.6,True,0,1,0,0,1
5599,21,Female,Biratnagar,Low,Mobile,False,Phone Accessories,2024-04-30,8.0,2,26269.0,5.0,1.0,1.0,7.0,Potential,Phone Accessories,0.06666666666666667,6,13.306666666666667,True,1,0,0,0,1
5600,26,Female,Kathmandu,Low,Mobile,True,Phone Accessories,2023-03-09,73.0,2,6834.0,5.0,1.0,1.0,7.0,Potential,Phone Accessories,0.06060606060606061,6,11.212121212121213,True,1,0,0,1,1
5601,18,Male,Lalitpur,Low,Mobile,False,Fashion,2024-05-16,366.0,0,0.0,1.0,1.0,1.0,3.0,At Risk,Fashion,0.0625,5,13.125,False,0,0,0,0,0
5602,23,Male,Kathmandu,Low,Mobile,False,Electronics,2022-11-19,112.0,3,15009.0,4.0,1.0,1.0,6.0,Potential,Electronics,0.03508771929824561,6,11.052631578947368,True,0,0,0,0,1
5603,18,Male,Biratnagar,Medium,Mobile,True,Electronics,2022-03-17,10.0,9,154427.0,5.0,2.0,2.0,9.0,Loyal,Electronics,0.056338028169014086,6,10.788732394366198,True,0,1,0,1,1
5604,21,Male,Kathmandu,Low,Desktop,True,Sports & Fitness,2022-10-15,366.0,0,0.0,1.0,1.0,1.0,3.0,At Risk,Sports & Fitness,0.0,5,12.777777777777779,True,0,0,1,1,1
5605,24,Female,Kathmandu,Low,Mobile,True,Fashion,2022-08-19,124.0,1,6000.0,4.0,1.0,1.0,6.0,Potential,Fashion,0.058823529411764705,6,10.882352941176471,True,1,0,0,1,1
5606,24,Female,Kathmandu,Low,Mobile,True,Fashion,2022-03-27,144.0,2,6230.0,4.0,1.0,1.0,6.0,Potential,Fashion,0.10891089108910891,6,12.623762376237623,True,1,0,0,1,1
5607,26,Male,Pokhara,Low,Desktop,False,Beauty & Personal Care,2023-06-27,22.0,2,5623.0,5.0,1.0,1.0,7.0,Potential,Beauty & Personal Care,0.0975609756097561,6,10.0,True,0,0,1,0,1
5608,22,Female,Bhaktapur,Medium,Mobile,False,Home & Kitchen,2022-02-27,90.0,6,34695.0,4.0,2.0,1.0,7.0,Potential,Home & Kitchen,0.06451612903225806,6,11.338709677419354,True,1,1,0,0,1
5609,21,Female,Kathmandu,Low,Mobile,False,Sports & Fitness,2022-08-14,1.0,9,385147.0,5.0,2.0,4.0,11.0,Loyal,Sports & Fitness,0.08438818565400844,6,11.675105485232068,True,1,0,0,0,1
5610,30,Male,Bhaktapur,Low,Mobile,False,Fashion,2022-02-20,134.0,1,25000.0,4.0,1.0,1.0,6.0,Potential,Home & Kitchen,0.09090909090909091,6,9.181818181818182,True,0,0,0,0,1
5611,26,Female,Birgunj,Medium,Mobile,False,Fashion,2023-04-09,152.0,2,30468.0,3.0,1.0,1.0,5.0,At Risk,Fashion,0.043478260869565216,6,10.173913043478262,True,1,1,0,0,1
5612,24,Male,Kathmandu,Low,Mobile,False,Sports & Fitness,2023-05-30,141.0,2,37610.0,4.0,1.0,1.0,6.0,Potential,Sports & Fitness,0.10294117647058823,6,12.485294117647058,True,0,0,0,0,1
5613,27,Male,Lalitpur,Low,Desktop,True,Fashion,2022-05-17,254.0,2,159970.0,2.0,1.0,2.0,5.0,At Risk,Fashion,0.0,6,10.944444444444445,True,0,0,1,1,1
5614,25,Female,Bhaktapur,High,Desktop,False,Phone Accessories,2022-03-18,317.0,1,3106.0,1.0,1.0,1.0,3.0,At Risk,Fashion,0.058823529411764705,6,11.352941176470589,True,1,2,1,0,1
5615,27,Male,Kathmandu,Low,Mobile,True,Electronics,2022-06-19,1.0,3,28567.0,5.0,1.0,1.0,7.0,Potential,Electronics,0.1111111111111111,6,13.911111111111111,True,0,0,0,1,1
5616,21,Male,Kathmandu,Medium,Mobile,True,Phone Accessories,2023-10-10,22.0,5,53972.0,5.0,1.0,1.0,7.0,Potential,Phone Accessories,0.1,6,11.433333333333334,True,0,1,0,1,1
5617,25,Female,Kathmandu,Medium,Mobile,False,Phone Accessories,2022-10-04,364.0,1,42521.0,1.0,1.0,1.0,3.0,At Risk,Electronics,0.07142857142857142,6,12.178571428571429,True,1,1,0,0,1
5618,28,Male,Kathmandu,Medium,Mobile,False,Beauty & Personal Care,2022-09-08,148.0,1,25000.0,3.0,1.0,1.0,5.0,At Risk,Beauty & Personal Care,0.12903225806451613,5,9.064516129032258,True,0,1,0,0,1
5619,19,Male,Kathmandu,Low,Mobile,True,Electronics,2023-03-18,229.0,1,20565.0,2.0,1.0,1.0,4.0,At Risk,Electronics,0.0,6,11.54054054054054,True,0,0,0,1,1
5620,21,Male,Hetauda,High,Mobile,True,Fashion,2024-05-23,238.0,2,21663.0,2.0,1.0,1.0,4.0,At Risk,Fashion,0.24390243902439024,6,12.048780487804878,True,0,2,0,1,1
5621,24,Male,Kathmandu,Medium,Desktop,False,Electronics,2022-10-03,42.0,3,16619.0,5.0,1.0,1.0,7.0,Potential,Electronics,0.10344827586206896,6,12.172413793103448,True,0,1,1,0,1
5622,19,Female,Bhaktapur,Medium,Desktop,False,Phone Accessories,2023-12-09,35.0,3,14976.0,5.0,1.0,1.0,7.0,Potential,Beauty & Personal Care,0.15789473684210525,6,12.052631578947368,True,1,1,1,0,1
5623,23,Female,Birgunj,Medium,Mobile,False,Electronics,2023-07-14,337.0,1,8132.0,1.0,1.0,1.0,3.0,At Risk,Home & Kitchen,0.05555555555555555,6,15.0,False,1,1,0,0,0
5624,18,Female,Kathmandu,Medium,Desktop,False,Beauty & Personal Care,2022-02-25,60.0,4,66256.0,5.0,1.0,1.0,7.0,Potential,Fashion,0.06666666666666667,6,13.633333333333333,True,1,1,1,0,1
5625,29,Male,Bhaktapur,Medium,Mobile,False,Electronics,2022-05-25,71.0,4,67918.0,5.0,1.0,1.0,7.0,Potential,Electronics,0.1282051282051282,6,10.23076923076923,True,0,1,0,0,1
5626,21,Male,Bhaktapur,Medium,Mobile,False,Fashion,2023-04-10,305.0,1,15000.0,1.0,1.0,1.0,3.0,At Risk,Fashion,0.09090909090909091,5,10.090909090909092,True,0,1,0,0,1
5627,23,Male,Biratnagar,Medium,Mobile,False,Electronics,2023-05-17,130.0,2,10923.0,4.0,1.0,1.0,6.0,Potential,Electronics,0.1111111111111111,6,10.962962962962964,True,0,1,0,0,1
5628,26,Male,Kathmandu,Medium,Desktop,False,Electronics,2023-07-27,38.0,6,150058.0,5.0,2.0,2.0,9.0,Loyal,Electronics,0.1388888888888889,6,12.708333333333334,True,0,1,1,0,1
5629,23,Male,Biratnagar,Low,Mobile,True,Phone Accessories,2023-08-12,27.0,6,37733.0,5.0,2.0,1.0,8.0,Potential,Phone Accessories,0.0967741935483871,6,12.951612903225806,True,0,0,0,1,1
5630,27,Male,Butwal,Medium,Mobile,True,Home & Kitchen,2022-04-16,55.0,4,50245.0,5.0,1.0,1.0,7.0,Potential,Home & Kitchen,0.11764705882352941,6,12.558823529411764,True,0,1,0,1,1
5631,18,Female,Kathmandu,Low,Mobile,False,Electronics,2023-10-26,271.0,1,41894.0,2.0,1.0,1.0,4.0,At Risk,Electronics,0.04,5,8.8,True,1,0,0,0,1
5632,22,Male,Kathmandu,High,Mobile,True,Home & Kitchen,2024-05-05,67.0,8,230316.0,5.0,2.0,2.0,9.0,Loyal,Home & Kitchen,0.05357142857142857,6,10.660714285714286,True,0,2,0,1,1
5633,18,Female,Pokhara,Medium,Mobile,False,Electronics,2022-04-11,136.0,2,14889.0,4.0,1.0,1.0,6.0,Potential,Fashion,0.05263157894736842,6,11.631578947368421,False,1,1,0,0,0
5634,18,Male,Kathmandu,Medium,Mobile,False,Phone Accessories,2023-03-31,151.0,2,17091.0,3.0,1.0,1.0,5.0,At Risk,Home & Kitchen,0.06666666666666667,6,10.4,False,0,1,0,0,0
5635,22,Male,Kathmandu,Low,Desktop,False,Fashion,2024-01-02,281.0,1,25000.0,2.0,1.0,1.0,4.0,At Risk,Fashion,0.08571428571428572,6,10.942857142857143,True,0,0,1,0,1
5636,21,Female,Pokhara,Low,Mobile,False,Electronics,2022-07-29,53.0,2,43134.0,5.0,1.0,1.0,7.0,Potential,Electronics,0.04838709677419355,6,10.5,True,1,0,0,0,1
5637,28,Male,Kathmandu,High,Mobile,False,Electronics,2022-07-09,37.0,1,2659.0,5.0,1.0,1.0,7.0,Potential,Phone Accessories,0.05555555555555555,6,14.055555555555555,False,0,2,0,0,0
5638,23,Female,Lalitpur,Low,Mobile,False,Electronics,2023-03-03,328.0,1,4338.0,1.0,1.0,1.0,3.0,At Risk,Electronics,0.038461538461538464,6,13.653846153846153,True,1,0,0,0,1
5639,20,Male,Kathmandu,Medium,Desktop,False,Fashion,2023-05-27,35.0,11,119983.0,5.0,2.0,2.0,9.0,Loyal,Fashion,0.12941176470588237,6,11.4,True,0,1,1,0,1
5640,22,Male,Chitwan,Low,Mobile,False,Beauty & Personal Care,2024-03-29,163.0,1,3785.0,3.0,1.0,1.0,5.0,At Risk,Beauty & Personal Care,0.047619047619047616,6,11.69047619047619,True,0,0,0,0,1
5641,23,Male,Pokhara,Low,Mobile,True,Electronics,2023-10-05,3.0,2,25743.0,5.0,1.0,1.0,7.0,Potential,Electronics,0.0,6,11.232142857142858,False,0,0,0,1,0
5642,26,Male,Lalitpur,Low,Desktop,False,Sports & Fitness,2024-03-26,22.0,8,142055.0,5.0,2.0,2.0,9.0,Loyal,Sports & Fitness,0.06896551724137931,6,12.110344827586207,True,0,0,1,0,1
5643,18,Male,Pokhara,Medium,Mobile,False,Phone Accessories,2022-11-22,155.0,4,55199.0,3.0,1.0,1.0,5.0,At Risk,Phone Accessories,0.09090909090909091,6,9.022727272727273,True,0,1,0,0,1
5644,22,Male,Pokhara,Medium,Mobile,False,Beauty & Personal Care,2022-11-21,40.0,9,100520.0,5.0,2.0,1.0,8.0,Potential,Beauty & Personal Care,0.11180124223602485,6,11.180124223602485,True,0,1,0,0,1
5645,18,Female,Kathmandu,Low,Mobile,False,Phone Accessories,2022-04-01,128.0,4,17973.0,4.0,1.0,1.0,6.0,Potential,Phone Accessories,0.07446808510638298,6,12.127659574468085,True,1,0,0,0,1
5646,25,Female,Hetauda,Medium,Mobile,False,Beauty & Personal Care,2022-06-19,1.0,5,62739.0,5.0,1.0,1.0,7.0,Potential,Beauty & Personal Care,0.1,6,12.425,True,1,1,0,0,1
5647,21,Female,Kathmandu,Low,Mobile,False,Electronics,2024-04-01,366.0,0,0.0,1.0,1.0,1.0,3.0,At Risk,Beauty & Personal Care,0.0,5,11.5,False,1,0,0,0,0
5648,20,Male,Pokhara,Medium,Tablet,False,Phone Accessories,2022-05-17,61.0,2,51201.0,5.0,1.0,1.0,7.0,Potential,Fashion,0.08333333333333333,6,8.625,True,0,1,2,0,1
5649,24,Male,Kathmandu,Low,Mobile,False,Electronics,2024-01-22,99.0,5,31762.0,4.0,1.0,1.0,6.0,Potential,Electronics,0.07017543859649122,6,12.116959064327485,True,0,0,0,0,1
5650,21,Female,Kathmandu,Medium,Mobile,False,Electronics,2023-03-23,4.0,18,399128.0,5.0,4.0,4.0,13.0,Champions,Electronics,0.11983471074380166,6,12.0,True,1,1,0,0,1
5651,19,Male,Birgunj,High,Mobile,False,Electronics,2023-10-26,5.0,2,160966.0,5.0,1.0,2.0,8.0,Potential,Electronics,0.08163265306122448,6,12.26530612244898,True,0,2,0,0,1
5652,23,Male,Birgunj,Low,Mobile,False,Fashion,2023-05-07,25.0,1,37761.0,5.0,1.0,1.0,7.0,Potential,Fashion,0.05263157894736842,6,10.789473684210526,True,0,0,0,0,1
5653,23,Male,Bhaktapur,Medium,Desktop,False,Fashion,2023-02-08,56.0,2,16551.0,5.0,1.0,1.0,7.0,Potential,Fashion,0.1625,6,12.675,True,0,1,1,0,1
5654,18,Other,Kathmandu,Low,Desktop,True,Electronics,2024-03-27,3.0,2,117289.0,5.0,1.0,2.0,8.0,Potential,Electronics,0.06666666666666667,6,10.977777777777778,False,2,0,1,1,0
5655,24,Female,Dharan,Medium,Mobile,False,Beauty & Personal Care,2023-07-04,64.0,1,3173.0,5.0,1.0,1.0,7.0,Potential,Beauty & Personal Care,0.07894736842105263,6,12.552631578947368,True,1,1,0,0,1
5656,22,Female,Bhaktapur,Medium,Tablet,False,Electronics,2022-07-21,296.0,1,11842.0,1.0,1.0,1.0,3.0,At Risk,Electronics,0.1111111111111111,6,9.777777777777779,False,1,1,2,0,0
5657,21,Male,Kathmandu,Medium,Desktop,False,Electronics,2024-05-24,156.0,2,19820.0,3.0,1.0,1.0,5.0,At Risk,Beauty & Personal Care,0.08928571428571429,6,11.232142857142858,False,0,1,1,0,0
5658,26,Female,Kathmandu,Medium,Mobile,False,Electronics,2024-02-11,28.0,3,36783.0,5.0,1.0,1.0,7.0,Potential,Electronics,0.0,6,10.5,False,1,1,0,0,0
5659,20,Male,Chitwan,Medium,Mobile,True,Beauty & Personal Care,2024-03-18,64.0,4,41986.0,5.0,1.0,1.0,7.0,Potential,Beauty & Personal Care,0.12931034482758622,6,11.767241379310345,True,0,1,0,1,1
5660,28,Female,Lalitpur,Medium,Tablet,False,Fashion,2024-02-13,276.0,2,16481.0,2.0,1.0,1.0,4.0,At Risk,Fashion,0.07692307692307693,5,13.115384615384615,False,1,1,2,0,0
5661,27,Male,Pokhara,High,Desktop,False,Electronics,2024-02-05,145.0,2,263588.0,4.0,1.0,3.0,8.0,Potential,Electronics,0.2,6,13.0,True,0,2,1,0,1
5662,26,Other,Pokhara,Low,Mobile,False,Electronics,2022-10-07,114.0,1,76536.0,4.0,1.0,1.0,6.0,Potential,Electronics,0.10526315789473684,5,11.263157894736842,True,2,0,0,0,1
5663,20,Male,Biratnagar,Low,Tablet,False,Fashion,2022-12-28,192.0,1,11477.0,3.0,1.0,1.0,5.0,At Risk,Sports & Fitness,0.03125,6,11.9375,True,0,0,2,0,1
5664,18,Male,Bhaktapur,Medium,Mobile,True,Electronics,2023-03-28,129.0,4,37938.0,4.0,1.0,1.0,6.0,Potential,Phone Accessories,0.15,6,10.033333333333333,True,0,1,0,1,1
5665,22,Female,Kathmandu,Low,Mobile,False,Electronics,2022-10-28,75.0,13,285249.0,4.0,3.0,3.0,10.0,Loyal,Electronics,0.02654867256637168,6,11.269911504424778,True,1,0,0,0,1
5666,23,Male,Lalitpur,Medium,Mobile,False,Fashion,2022-01-03,366.0,0,0.0,1.0,1.0,1.0,3.0,At Risk,Fashion,0.125,6,11.5,True,0,1,0,0,1
5667,23,Male,Bhaktapur,High,Desktop,False,Electronics,2022-07-03,366.0,0,0.0,1.0,1.0,1.0,3.0,At Risk,Fashion,0.3333333333333333,5,7.777777777777778,True,0,2,1,0,1
5668,27,Male,Kathmandu,High,Mobile,True,Home & Kitchen,2022-02-07,204.0,5,69951.0,3.0,1.0,1.0,5.0,At Risk,Home & Kitchen,0.15789473684210525,6,12.210526315789474,True,0,2,0,1,1
5669,23,Male,Pokhara,Low,Mobile,True,Phone Accessories,2023-12-24,366.0,0,0.0,1.0,1.0,1.0,3.0,At Risk,Phone Accessories,0.12,6,11.76,False,0,0,0,1,0
5670,22,Male,Birgunj,Medium,Mobile,False,Electronics,2022-07-03,366.0,0,0.0,1.0,1.0,1.0,3.0,At Risk,Electronics,0.19047619047619047,6,10.952380952380953,True,0,1,0,0,1
5671,25,Male,Biratnagar,Low,Desktop,False,Fashion,2022-11-19,119.0,1,15000.0,4.0,1.0,1.0,6.0,Potential,Fashion,0.07246376811594203,6,12.159420289855072,True,0,0,1,0,1
5672,22,Male,Lalitpur,High,Mobile,False,Beauty & Personal Care,2023-10-07,234.0,1,5469.0,2.0,1.0,1.0,4.0,At Risk,Beauty & Personal Care,0.16666666666666666,6,11.6,False,0,2,0,0,0
5673,19,Male,Butwal,Low,Mobile,False,Electronics,2023-10-06,70.0,3,38826.0,5.0,1.0,1.0,7.0,Potential,Electronics,0.05714285714285714,6,11.847619047619048,True,0,0,0,0,1
5674,22,Male,Dharan,Medium,Desktop,False,Beauty & Personal Care,2022-03-12,106.0,2,10460.0,4.0,1.0,1.0,6.0,Potential,Beauty & Personal Care,0.07692307692307693,6,10.384615384615385,False,0,1,1,0,0
5675,26,Male,Bhaktapur,Medium,Mobile,True,Electronics,2023-06-03,67.0,3,57296.0,5.0,1.0,1.0,7.0,Potential,Sports & Fitness,0.05263157894736842,5,11.473684210526315,True,0,1,0,1,1
5676,23,Female,Kathmandu,Low,Desktop,False,Electronics,2023-06-28,366.0,0,0.0,1.0,1.0,1.0,3.0,At Risk,Electronics,0.0,2,14.8,True,1,0,1,0,1
5677,21,Female,Bhaktapur,Low,Mobile,True,Electronics,2024-05-20,233.0,1,15317.0,2.0,1.0,1.0,4.0,At Risk,Home & Kitchen,0.11538461538461539,6,10.23076923076923,False,1,0,0,1,0
5678,26,Male,Hetauda,Medium,Desktop,False,Beauty & Personal Care,2022-11-26,295.0,2,21540.0,1.0,1.0,1.0,3.0,At Risk,Sports & Fitness,0.18604651162790697,6,11.348837209302326,True,0,1,1,0,1
5679,22,Male,Dharan,Low,Mobile,True,Phone Accessories,2022-01-18,84.0,4,41171.0,4.0,1.0,1.0,6.0,Potential,Phone Accessories,0.07692307692307693,6,12.211538461538462,True,0,0,0,1,1
5680,21,Female,Biratnagar,Low,Mobile,False,Sports & Fitness,2022-11-09,366.0,0,0.0,1.0,1.0,1.0,3.0,At Risk,Fashion,0.15384615384615385,6,14.0,False,1,0,0,0,0
5681,20,Male,Kathmandu,Medium,Mobile,False,Fashion,2023-03-14,141.0,2,13676.0,4.0,1.0,1.0,6.0,Potential,Fashion,0.13513513513513514,6,9.756756756756756,True,0,1,0,0,1
5682,18,Female,Kathmandu,High,Mobile,False,Beauty & Personal Care,2023-01-31,64.0,2,12784.0,5.0,1.0,1.0,7.0,Potential,Beauty & Personal Care,0.0,6,12.285714285714286,True,1,2,0,0,1
5683,18,Female,Kathmandu,High,Mobile,False,Electronics,2022-04-16,16.0,6,127592.0,5.0,2.0,2.0,9.0,Loyal,Electronics,0.08333333333333333,6,12.716666666666667,True,1,2,0,0,1
5684,25,Male,Kathmandu,Low,Tablet,False,Electronics,2023-04-24,130.0,3,159020.0,4.0,1.0,2.0,7.0,Potential,Electronics,0.0,6,11.45,True,0,0,2,0,1
5685,26,Male,Birgunj,Medium,Mobile,False,Phone Accessories,2023-04-12,97.0,2,5906.0,4.0,1.0,1.0,6.0,Potential,Phone Accessories,0.09090909090909091,6,11.227272727272727,True,0,1,0,0,1
5686,20,Male,Lalitpur,Low,Mobile,False,Beauty & Personal Care,2024-02-27,255.0,2,13804.0,2.0,1.0,1.0,4.0,At Risk,Beauty & Personal Care,0.03225806451612903,6,10.32258064516129,True,0,0,0,0,1
5687,22,Male,Pokhara,Medium,Desktop,False,Sports & Fitness,2024-05-04,167.0,7,81734.0,3.0,2.0,1.0,6.0,Potential,Sports & Fitness,0.15,6,11.8,True,0,1,1,0,1
5688,19,Female,Kathmandu,Low,Mobile,False,Fashion,2023-05-19,7.0,6,53786.0,5.0,2.0,1.0,8.0,Potential,Fashion,0.06451612903225806,6,11.693548387096774,True,1,0,0,0,1
5689,29,Female,Birgunj,Medium,Desktop,False,Fashion,2022-01-10,366.0,0,0.0,1.0,1.0,1.0,3.0,At Risk,Home & Kitchen,0.21428571428571427,6,12.714285714285714,False,1,1,1,0,0
5690,20,Female,Birgunj,Low,Mobile,False,Phone Accessories,2022-06-26,183.0,2,15177.0,3.0,1.0,1.0,5.0,At Risk,Phone Accessories,0.022727272727272728,6,12.159090909090908,True,1,0,0,0,1
5691,25,Male,Lalitpur,High,Desktop,False,Phone Accessories,2023-06-02,20.0,20,469475.0,5.0,4.0,5.0,14.0,Champions,Phone Accessories,0.21212121212121213,6,11.836363636363636,True,0,2,1,0,1
5692,19,Female,Butwal,High,Mobile,True,Electronics,2023-06-15,42.0,4,139346.0,5.0,1.0,2.0,8.0,Potential,Electronics,0.05263157894736842,5,11.947368421052632,True,1,2,0,1,1
5693,24,Male,Bhaktapur,Medium,Desktop,False,Beauty & Personal Care,2023-09-08,33.0,9,68593.0,5.0,2.0,1.0,8.0,Potential,Beauty & Personal Care,0.12389380530973451,6,10.230088495575222,True,0,1,1,0,1
5694,26,Male,Lalitpur,High,Desktop,False,Electronics,2022-02-15,61.0,1,1362.0,5.0,1.0,1.0,7.0,Potential,Electronics,0.12903225806451613,6,10.64516129032258,True,0,2,1,0,1
5695,27,Female,Biratnagar,Low,Mobile,False,Phone Accessories,2022-09-30,366.0,0,0.0,1.0,1.0,1.0,3.0,At Risk,Phone Accessories,0.04878048780487805,6,11.268292682926829,True,1,0,0,0,1
5696,30,Female,Pokhara,Low,Mobile,False,Fashion,2022-10-29,127.0,2,14132.0,4.0,1.0,1.0,6.0,Potential,Fashion,0.07575757575757576,6,10.151515151515152,True,1,0,0,0,1
5697,27,Female,Birgunj,Medium,Mobile,False,Electronics,2023-05-29,276.0,1,6617.0,2.0,1.0,1.0,4.0,At Risk,Electronics,0.13333333333333333,6,12.5,True,1,1,0,0,1
5698,29,Other,Bhaktapur,High,Tablet,False,Electronics,2023-06-09,13.0,3,62120.0,5.0,1.0,1.0,7.0,Potential,Electronics,0.07692307692307693,6,14.346153846153847,True,2,2,2,0,1
5699,30,Female,Kathmandu,Medium,Desktop,False,Fashion,2024-01-15,36.0,6,49769.0,5.0,2.0,1.0,8.0,Potential,Fashion,0.109375,6,10.640625,True,1,1,1,0,1
5700,28,Female,Kathmandu,Medium,Mobile,False,Beauty & Personal Care,2024-01-08,366.0,0,0.0,1.0,1.0,1.0,3.0,At Risk,Beauty & Personal Care,0.17391304347826086,6,12.434782608695652,False,1,1,0,0,0
5701,18,Male,Biratnagar,High,Mobile,False,Beauty & Personal Care,2022-02-25,70.0,2,4610.0,5.0,1.0,1.0,7.0,Potential,Beauty & Personal Care,0.16129032258064516,6,11.903225806451612,True,0,2,0,0,1
5702,21,Female,Biratnagar,Low,Desktop,False,Sports & Fitness,2022-07-30,366.0,0,0.0,1.0,1.0,1.0,3.0,At Risk,Sports & Fitness,0.022222222222222223,6,10.8,True,1,0,1,0,1
5703,18,Male,Pokhara,Low,Tablet,False,Electronics,2024-01-18,51.0,3,7738.0,5.0,1.0,1.0,7.0,Potential,Electronics,0.056818181818181816,6,11.920454545454545,True,0,0,2,0,1
5704,20,Male,Kathmandu,Medium,Mobile,True,Electronics,2022-08-30,366.0,0,0.0,1.0,1.0,1.0,3.0,At Risk,Electronics,0.16666666666666666,5,14.944444444444445,False,0,1,0,1,0
5705,27,Male,Kathmandu,Low,Mobile,False,Phone Accessories,2023-12-17,366.0,0,0.0,1.0,1.0,1.0,3.0,At Risk,Phone Accessories,0.125,6,11.625,False,0,0,0,0,0
5706,21,Other,Kathmandu,Low,Mobile,False,Electronics,2024-04-14,275.0,2,4478.0,2.0,1.0,1.0,4.0,At Risk,Electronics,0.045454545454545456,6,10.840909090909092,True,2,0,0,0,1
5707,26,Male,Lalitpur,Medium,Mobile,True,Phone Accessories,2023-06-05,46.0,2,8843.0,5.0,1.0,1.0,7.0,Potential,Phone Accessories,0.08163265306122448,6,11.53061224489796,True,0,1,0,1,1
5708,23,Male,Butwal,Low,Mobile,False,Electronics,2023-12-20,139.0,2,7888.0,4.0,1.0,1.0,6.0,Potential,Phone Accessories,0.05128205128205128,6,11.179487179487179,True,0,0,0,0,1
5709,25,Male,Biratnagar,Medium,Tablet,False,Home & Kitchen,2023-10-06,366.0,0,0.0,1.0,1.0,1.0,3.0,At Risk,Sports & Fitness,0.1,6,12.2,False,0,1,2,0,0
5710,26,Male,Dharan,Low,Mobile,False,Home & Kitchen,2022-03-29,258.0,4,38906.0,2.0,1.0,1.0,4.0,At Risk,Home & Kitchen,0.06818181818181818,6,11.318181818181818,True,0,0,0,0,1
5711,26,Male,Kathmandu,Low,Mobile,False,Fashion,2024-03-20,366.0,0,0.0,1.0,1.0,1.0,3.0,At Risk,Fashion,0.0,5,10.214285714285714,True,0,0,0,0,1
5712,18,Male,Chitwan,Low,Mobile,False,Electronics,2023-04-11,49.0,3,16985.0,5.0,1.0,1.0,7.0,Potential,Electronics,0.031746031746031744,6,12.19047619047619,True,0,0,0,0,1
5713,25,Male,Bhaktapur,Medium,Desktop,True,Beauty & Personal Care,2024-05-27,135.0,3,74028.0,4.0,1.0,1.0,6.0,Potential,Beauty & Personal Care,0.10256410256410256,6,9.76923076923077,True,0,1,1,1,1
5714,19,Male,Lalitpur,Low,Mobile,False,Electronics,2023-05-06,101.0,3,28646.0,4.0,1.0,1.0,6.0,Potential,Home & Kitchen,0.0,6,11.767441860465116,True,0,0,0,0,1
5715,21,Male,Butwal,Medium,Desktop,False,Phone Accessories,2024-05-12,366.0,0,0.0,1.0,1.0,1.0,3.0,At Risk,Phone Accessories,0.16129032258064516,5,10.451612903225806,True,0,1,1,0,1
5716,19,Male,Pokhara,Medium,Tablet,False,Sports & Fitness,2024-04-12,119.0,5,60158.0,4.0,1.0,1.0,6.0,Potential,Sports & Fitness,0.019230769230769232,6,11.192307692307692,True,0,1,2,0,1
5717,19,Female,Biratnagar,Medium,Mobile,False,Phone Accessories,2022-01-30,171.0,1,19351.0,3.0,1.0,1.0,5.0,At Risk,Home & Kitchen,0.047619047619047616,5,10.714285714285714,False,1,1,0,0,0
