product_id,product_name,category,subcategory,brand,price_npr,rating,review_count,festival_relevance,in_stock,price_tier,popularity_count,view,wishlist,purchase,conversion_rate,category_enc,price_tier_enc,festival_enc
371,Biotique Makeup #371,Beauty & Personal Care,Makeup,Biotique,4734,4.1,10,Tihar,True,Mid,440,367,50,39,0.10597826086956522,0,1,2
372,Allen Solly Ethnic Wear #372,Fashion,Ethnic Wear,Allen Solly,12890,4.3,34,Tihar,True,Premium,393,338,40,38,0.11209439528023599,1,2,2
373,Mamaearth Men's Grooming #373,Beauty & Personal Care,Men's Grooming,Mamaearth,3493,4.5,76,Tihar,True,Mid,446,376,61,32,0.08488063660477453,0,1,2
374,Vivo Tablets #374,Electronics,Tablets,Vivo,77260,3.0,128,Dashain,True,Luxury,297,297,8,3,0.010067114093959731,2,3,1
375,Belkin Chargers #375,Phone Accessories,Chargers,Belkin,2074,4.2,103,Dashain,True,Mid,379,321,42,32,0.09937888198757763,3,1,1
376,Baseus Cases #376,Phone Accessories,Cases,Baseus,2216,3.7,54,Dashain,True,Mid,395,339,51,24,0.07058823529411765,3,1,1
377,Vector X Yoga #377,Sports & Fitness,Yoga,Vector X,13359,3.7,80,Dashain,False,Premium,603,502,85,50,0.09940357852882704,4,2,1
378,Anker Power Banks #378,Phone Accessories,Power Banks,Anker,1971,4.1,174,Dashain,False,Mid,406,347,40,34,0.09770114942528736,3,1,1
379,Pigeon Bedding #379,Home & Kitchen,Bedding,Pigeon,9177,4.2,178,Dashain,False,Premium,616,527,71,51,0.09659090909090909,5,2,1
380,Anker Cases #380,Phone Accessories,Cases,Anker,3580,4.1,1160,Dashain,True,Mid,408,353,42,28,0.07909604519774012,3,1,1
381,HP Tablets #381,Electronics,Tablets,HP,40472,4.7,123,Dashain,True,Luxury,294,278,22,10,0.035842293906810034,2,3,1
382,Garnier Makeup #382,Beauty & Personal Care,Makeup,Garnier,8000,4.7,196,Tihar,True,Premium,439,365,57,37,0.10109289617486339,0,2,2
383,Ugreen Stands #383,Phone Accessories,Stands,Ugreen,2149,4.2,33,Dashain,True,Mid,382,319,53,31,0.096875,3,1,1
384,Samsung Smartphones #384,Electronics,Smartphones,Samsung,66337,4.8,26,Dashain,True,Luxury,288,279,11,10,0.03571428571428571,2,3,1
385,Dove Makeup #385,Beauty & Personal Care,Makeup,Dove,2107,4.7,27,Tihar,False,Mid,458,396,55,35,0.08816120906801007,0,1,2
386,Ugreen Cases #386,Phone Accessories,Cases,Ugreen,3773,4.5,36,Dashain,True,Mid,375,329,45,17,0.051515151515151514,3,1,1
387,Asus Laptops #387,Electronics,Laptops,Asus,99466,4.7,263,Dashain,True,Luxury,294,291,11,7,0.023972602739726026,2,3,1
388,Mamaearth Men's Grooming #388,Beauty & Personal Care,Men's Grooming,Mamaearth,3097,4.9,370,Tihar,True,Mid,489,415,66,35,0.08413461538461539,0,1,2
389,Garnier Makeup #389,Beauty & Personal Care,Makeup,Garnier,6350,4.1,105,Tihar,True,Premium,449,387,46,39,0.10051546391752578,0,2,2
390,Apple Smart Watches #390,Electronics,Smart Watches,Apple,84886,4.9,53,Dashain,True,Luxury,304,287,9,14,0.04861111111111111,2,3,1
391,Allen Solly Ethnic Wear #391,Fashion,Ethnic Wear,Allen Solly,5524,3.9,134,Tihar,True,Premium,405,339,48,34,0.1,1,2,2
392,Cosco Badminton #392,Sports & Fitness,Badminton,Cosco,17805,2.9,12,Dashain,True,Premium,580,501,66,48,0.09561752988047809,4,2,1
393,Anker Earbuds #393,Phone Accessories,Earbuds,Anker,1270,4.4,50,Dashain,True,Mid,385,336,43,22,0.06528189910979229,3,1,1
394,Cottonworld Jeans #394,Fashion,Jeans,Cottonworld,8101,4.6,48,Tihar,True,Premium,387,328,50,26,0.0790273556231003,1,2,2
395,Dove Makeup #395,Beauty & Personal Care,Makeup,Dove,2650,4.0,20,Tihar,True,Mid,457,388,56,36,0.09254498714652956,0,1,2
396,Mamaearth Men's Grooming #396,Beauty & Personal Care,Men's Grooming,Mamaearth,3038,4.0,123,Tihar,True,Mid,424,369,58,25,0.06756756756756757,0,1,2
397,Apple Speakers #397,Electronics,Speakers,Apple,41440,4.7,36,Dashain,True,Luxury,310,291,19,13,0.04452054794520548,2,3,1
398,Belkin Earbuds #398,Phone Accessories,Earbuds,Belkin,2709,4.3,220,Dashain,True,Mid,424,370,38,38,0.10242587601078167,3,1,1
399,Belkin Cables #399,Phone Accessories,Cables,Belkin,1271,4.8,16,Dashain,False,Mid,399,345,41,36,0.10404624277456648,3,1,1
400,HP Headphones #400,Electronics,Headphones,HP,137812,4.4,29,Dashain,True,Luxury,313,308,6,7,0.022653721682847898,2,3,1
401,Realme Laptops #401,Electronics,Laptops,Realme,75428,4.3,22,Dashain,True,Luxury,328,317,13,10,0.031446540880503145,2,3,1
402,Mamaearth Skincare #402,Beauty & Personal Care,Skincare,Mamaearth,2504,4.5,169,Tihar,True,Mid,464,397,55,37,0.09296482412060302,0,1,2
403,Asus Cameras #403,Electronics,Cameras,Asus,96239,4.5,93,Dashain,True,Luxury,315,311,8,7,0.022435897435897436,2,3,1
404,OnePlus Smartphones #404,Electronics,Smartphones,OnePlus,100364,4.3,84,Dashain,True,Luxury,318,310,9,11,0.03536977491961415,2,3,1
405,Apple Cameras #405,Electronics,Cameras,Apple,87741,4.7,51,Dashain,True,Luxury,302,296,12,6,0.020202020202020204,2,3,1
406,Asus Smartphones #406,Electronics,Smartphones,Asus,74105,3.6,16,Dashain,True,Luxury,282,286,4,4,0.013937282229965157,2,3,1
407,Generic Screen Protectors #407,Phone Accessories,Screen Protectors,Generic,5942,2.8,18,Dashain,False,Premium,373,322,38,27,0.08359133126934984,3,2,1
408,Local Bedding #408,Home & Kitchen,Bedding,Local,11667,2.9,27,Dashain,True,Premium,645,557,86,58,0.1039426523297491,5,2,1
409,Pigeon Decor #409,Home & Kitchen,Decor,Pigeon,15701,4.2,178,Dashain,True,Premium,610,516,81,45,0.08704061895551257,5,2,1
410,Samsung Smart Watches #410,Electronics,Smart Watches,Samsung,25343,3.9,77,Dashain,True,Luxury,303,276,33,7,0.02527075812274368,2,3,1
411,Samsung Headphones #411,Electronics,Headphones,Samsung,96870,4.2,2,Dashain,True,Luxury,302,287,11,8,0.027777777777777776,2,3,1
412,Mamaearth Sunscreen #412,Beauty & Personal Care,Sunscreen,Mamaearth,1236,4.3,46,Tihar,True,Mid,418,364,48,35,0.0958904109589041,0,1,2
413,Oppo Speakers #413,Electronics,Speakers,Oppo,81518,3.6,18,Dashain,False,Luxury,321,311,8,9,0.028846153846153848,2,3,1
414,Nepali Designs T-Shirts #414,Fashion,T-Shirts,Nepali Designs,15000,3.7,37,Tihar,True,Premium,389,332,40,29,0.08708708708708708,1,2,2
415,Anker Chargers #415,Phone Accessories,Chargers,Anker,3444,4.8,63,Dashain,True,Mid,399,340,38,27,0.07917888563049853,3,1,1
416,Wrangler Ethnic Wear #416,Fashion,Ethnic Wear,Wrangler,3565,4.3,669,Tihar,True,Mid,433,374,39,36,0.096,1,1,2
417,Biotique Men's Grooming #417,Beauty & Personal Care,Men's Grooming,Biotique,6593,4.2,148,Tihar,True,Premium,426,358,54,33,0.09192200557103064,0,2,2
418,Milton Cookware #418,Home & Kitchen,Cookware,Milton,18962,4.5,129,Dashain,True,Premium,616,548,78,37,0.06739526411657559,5,2,1
419,Baseus Cables #419,Phone Accessories,Cables,Baseus,1150,3.4,25,Dashain,True,Mid,394,352,37,27,0.0764872521246459,3,1,1
420,Belkin Cases #420,Phone Accessories,Cases,Belkin,2027,2.9,7,Dashain,True,Mid,398,321,53,37,0.11490683229813664,3,1,1
421,Tefal Cookware #421,Home & Kitchen,Cookware,Tefal,17950,4.6,83,Dashain,True,Premium,595,510,68,43,0.08414872798434442,5,2,1
422,Vector X Outdoor Gear #422,Sports & Fitness,Outdoor Gear,Vector X,30000,4.4,3,Dashain,True,Luxury,607,583,34,32,0.0547945205479452,4,3,1
423,Vector X Cricket #423,Sports & Fitness,Cricket,Vector X,6838,3.7,72,Dashain,True,Premium,574,487,65,60,0.12295081967213115,4,2,1
424,Ugreen Stands #424,Phone Accessories,Stands,Ugreen,1075,3.3,46,Dashain,False,Mid,395,322,50,41,0.12693498452012383,3,1,1
425,Apple Cameras #425,Electronics,Cameras,Apple,56258,3.9,142,Dashain,True,Luxury,309,301,13,6,0.019867549668874173,2,3,1
426,Mamaearth Men's Grooming #426,Beauty & Personal Care,Men's Grooming,Mamaearth,2514,3.7,146,Tihar,True,Mid,419,359,44,31,0.08611111111111111,0,1,2
427,Asus Headphones #427,Electronics,Headphones,Asus,62695,4.9,68,Dashain,True,Luxury,300,288,12,9,0.031141868512110725,2,3,1
428,Samsung Smart Watches #428,Electronics,Smart Watches,Samsung,58742,3.8,115,Dashain,True,Luxury,317,309,9,7,0.02258064516129032,2,3,1
429,Allen Solly Ethnic Wear #429,Fashion,Ethnic Wear,Allen Solly,9970,4.2,6,Tihar,True,Premium,384,316,53,36,0.11356466876971609,1,2,2
430,Belkin Cables #430,Phone Accessories,Cables,Belkin,5264,4.7,40,Dashain,True,Premium,397,368,33,22,0.05962059620596206,3,2,1
431,Nivia Football #431,Sports & Fitness,Football,Nivia,19833,3.5,2,Dashain,True,Premium,583,493,69,58,0.11740890688259109,4,2,1
432,Cottonworld Shoes #432,Fashion,Shoes,Cottonworld,6889,4.5,214,Tihar,True,Premium,399,334,45,33,0.09850746268656717,1,2,2
433,Loreal Skincare #433,Beauty & Personal Care,Skincare,Loreal,8000,4.3,56,Tihar,True,Premium,416,349,58,34,0.09714285714285714,0,2,2
434,Baseus Screen Protectors #434,Phone Accessories,Screen Protectors,Baseus,1400,4.8,170,Dashain,True,Mid,434,366,48,30,0.08174386920980926,3,1,1
435,Baseus Stands #435,Phone Accessories,Stands,Baseus,2953,4.3,32,Dashain,False,Mid,386,323,51,32,0.09876543209876543,3,1,1
436,Prestige Storage #436,Home & Kitchen,Storage,Prestige,5409,4.4,70,Dashain,True,Premium,649,560,78,49,0.0873440285204991,5,2,1
437,Tefal Bedding #437,Home & Kitchen,Bedding,Tefal,18128,4.1,16,Dashain,True,Premium,594,545,67,34,0.06227106227106227,5,2,1
438,Levi's Saree #438,Fashion,Saree,Levi's,5346,4.5,15,Tihar,False,Premium,398,339,44,30,0.08823529411764706,1,2,2
439,Anker Cases #439,Phone Accessories,Cases,Anker,1912,4.3,32,Dashain,True,Mid,427,368,48,34,0.0921409214092141,3,1,1
440,Ugreen Cables #440,Phone Accessories,Cables,Ugreen,4508,4.3,75,Dashain,True,Mid,377,333,37,26,0.07784431137724551,3,1,1
441,Generic Stands #441,Phone Accessories,Stands,Generic,6000,3.8,262,Dashain,True,Premium,412,345,56,29,0.0838150289017341,3,2,1
442,Prestige Cookware #442,Home & Kitchen,Cookware,Prestige,8187,4.1,35,Dashain,True,Premium,600,542,64,38,0.06998158379373849,5,2,1
443,Wrangler Jackets #443,Fashion,Jackets,Wrangler,10150,4.6,271,Tihar,True,Premium,419,363,55,26,0.07142857142857142,1,2,2
444,Samsung Smartphones #444,Electronics,Smartphones,Samsung,43410,4.1,57,Dashain,True,Luxury,329,304,22,10,0.03278688524590164,2,3,1
445,Apple Headphones #445,Electronics,Headphones,Apple,60067,4.3,31,Dashain,True,Luxury,302,306,6,2,0.006514657980456026,2,3,1
446,Allen Solly Jackets #446,Fashion,Jackets,Allen Solly,8347,4.6,8,Tihar,False,Premium,410,346,43,35,0.10086455331412104,1,2,2
447,Allen Solly Ethnic Wear #447,Fashion,Ethnic Wear,Allen Solly,5863,4.9,302,Tihar,True,Premium,388,329,47,31,0.09393939393939393,1,2,2
448,Garnier Sunscreen #448,Beauty & Personal Care,Sunscreen,Garnier,3064,4.4,12,Tihar,True,Mid,468,394,57,33,0.08354430379746836,0,1,2
449,Local Storage #449,Home & Kitchen,Storage,Local,18458,4.6,21,Dashain,True,Premium,620,567,60,41,0.0721830985915493,5,2,1
450,Prestige Decor #450,Home & Kitchen,Decor,Prestige,13832,4.3,23,Dashain,True,Premium,592,545,60,32,0.05860805860805861,5,2,1
451,Ugreen Screen Protectors #451,Phone Accessories,Screen Protectors,Ugreen,1275,2.9,64,Dashain,True,Mid,391,338,46,27,0.07964601769911504,3,1,1
452,Xiaomi Speakers #452,Electronics,Speakers,Xiaomi,119935,4.0,484,Dashain,True,Luxury,318,315,12,4,0.012658227848101266,2,3,1
453,Oppo Speakers #453,Electronics,Speakers,Oppo,72863,4.4,26,Dashain,False,Luxury,297,296,8,5,0.016835016835016835,2,3,1
454,Yonex Football #454,Sports & Fitness,Football,Yonex,13089,4.1,53,Dashain,True,Premium,627,520,81,61,0.11708253358925144,4,2,1
455,Cottonworld Jeans #455,Fashion,Jeans,Cottonworld,11352,4.3,36,Tihar,True,Premium,420,370,46,26,0.07008086253369272,1,2,2
456,Realme Smart Watches #456,Electronics,Smart Watches,Realme,63813,3.6,251,Dashain,True,Luxury,306,298,13,7,0.023411371237458192,2,3,1
457,Zara Kurtis #457,Fashion,Kurtis,Zara,12784,3.9,158,Tihar,True,Premium,381,330,39,33,0.09969788519637462,1,2,2
458,Ugreen Power Banks #458,Phone Accessories,Power Banks,Ugreen,3305,4.7,24,Dashain,True,Mid,424,359,59,26,0.07222222222222222,3,1,1
459,Asus Headphones #459,Electronics,Headphones,Asus,105720,4.7,97,Dashain,True,Luxury,306,295,8,11,0.037162162162162164,2,3,1
460,Apple Laptops #460,Electronics,Laptops,Apple,91161,4.0,103,Dashain,True,Luxury,294,292,6,8,0.027303754266211604,2,3,1
461,OnePlus Headphones #461,Electronics,Headphones,OnePlus,55127,3.7,12,Dashain,True,Luxury,319,314,14,4,0.012698412698412698,2,3,1
462,Prestige Air Purifiers #462,Home & Kitchen,Air Purifiers,Prestige,25000,4.0,43,Dashain,True,Luxury,598,566,45,27,0.047619047619047616,5,3,1
463,Generic Cricket #463,Sports & Fitness,Cricket,Generic,11684,4.4,147,Dashain,True,Premium,585,498,68,51,0.10220440881763528,4,2,1
464,Anker Stands #464,Phone Accessories,Stands,Anker,6000,3.5,128,Dashain,True,Premium,406,335,51,36,0.10714285714285714,3,2,1
465,Realme Tablets #465,Electronics,Tablets,Realme,41901,4.0,16,Dashain,True,Luxury,311,282,29,15,0.053003533568904596,2,3,1
466,Apple Tablets #466,Electronics,Tablets,Apple,100817,4.4,440,Dashain,True,Luxury,295,287,8,10,0.034722222222222224,2,3,1
467,Belkin Cases #467,Phone Accessories,Cases,Belkin,4971,4.1,15,Dashain,True,Mid,416,347,44,37,0.10632183908045977,3,1,1
468,Levi's T-Shirts #468,Fashion,T-Shirts,Levi's,15000,4.6,73,Tihar,True,Premium,390,331,44,30,0.09036144578313253,1,2,2
469,Zara T-Shirts #469,Fashion,T-Shirts,Zara,15000,4.3,169,Tihar,True,Premium,410,359,47,24,0.06666666666666667,1,2,2
470,Tefal Storage #470,Home & Kitchen,Storage,Tefal,9929,4.8,46,Dashain,True,Premium,631,535,85,45,0.08395522388059702,5,2,1
471,Pigeon Decor #471,Home & Kitchen,Decor,Pigeon,17343,4.8,69,Dashain,True,Premium,639,566,59,42,0.07407407407407407,5,2,1
472,Loreal Perfume #472,Beauty & Personal Care,Perfume,Loreal,4499,3.3,24,Tihar,True,Mid,442,375,56,30,0.0797872340425532,0,1,2
473,Levi's Shoes #473,Fashion,Shoes,Levi's,6759,4.4,13,Tihar,True,Premium,374,316,44,34,0.10725552050473186,1,2,2
474,Generic Badminton #474,Sports & Fitness,Badminton,Generic,10912,4.7,86,Dashain,True,Premium,592,516,49,62,0.11992263056092843,4,2,1
475,HP Smart Watches #475,Electronics,Smart Watches,HP,92324,3.9,174,Dashain,False,Luxury,314,309,8,5,0.016129032258064516,2,3,1
476,Zara Jackets #476,Fashion,Jackets,Zara,6528,4.4,515,Tihar,False,Premium,390,331,40,38,0.1144578313253012,1,2,2
477,Xiaomi Cameras #477,Electronics,Cameras,Xiaomi,81521,3.5,21,Dashain,True,Luxury,309,301,12,6,0.019867549668874173,2,3,1
478,Vivo Speakers #478,Electronics,Speakers,Vivo,40678,4.0,48,Dashain,True,Luxury,285,268,19,10,0.03717472118959108,2,3,1
479,Xiaomi Smartphones #479,Electronics,Smartphones,Xiaomi,63973,4.0,152,Dashain,True,Luxury,290,280,13,6,0.021352313167259787,2,3,1
480,HP Laptops #480,Electronics,Laptops,HP,65819,4.0,500,Dashain,True,Luxury,321,320,9,9,0.028037383177570093,2,3,1
481,Asus Cameras #481,Electronics,Cameras,Asus,76476,4.5,256,Dashain,True,Luxury,270,265,12,6,0.022556390977443608,2,3,1
482,Nepali Designs Saree #482,Fashion,Saree,Nepali Designs,15000,4.7,33,Tihar,True,Premium,376,301,56,31,0.10264900662251655,1,2,2
483,Prestige Storage #483,Home & Kitchen,Storage,Prestige,25000,3.9,110,Dashain,True,Luxury,610,576,49,25,0.043327556325823226,5,3,1
484,Himalaya Makeup #484,Beauty & Personal Care,Makeup,Himalaya,2034,4.0,85,Tihar,True,Mid,492,415,65,37,0.0889423076923077,0,1,2
485,Ugreen Screen Protectors #485,Phone Accessories,Screen Protectors,Ugreen,2373,3.8,498,Dashain,False,Mid,398,349,36,30,0.08571428571428572,3,1,1
486,Generic Stands #486,Phone Accessories,Stands,Generic,1010,4.8,65,Dashain,True,Mid,426,362,47,41,0.11294765840220386,3,1,1
487,Baseus Cables #487,Phone Accessories,Cables,Baseus,4978,4.2,512,Dashain,False,Mid,432,366,47,37,0.1008174386920981,3,1,1
488,Asus Laptops #488,Electronics,Laptops,Asus,108302,4.3,14,Dashain,True,Luxury,311,308,7,5,0.016181229773462782,2,3,1
489,Baseus Cases #489,Phone Accessories,Cases,Baseus,1732,3.6,47,Dashain,True,Mid,388,334,39,33,0.09850746268656717,3,1,1
490,Samsung Laptops #490,Electronics,Laptops,Samsung,35043,4.0,6,Dashain,True,Luxury,312,288,19,17,0.058823529411764705,2,3,1
491,Xiaomi Cameras #491,Electronics,Cameras,Xiaomi,150000,3.4,112,Dashain,True,Luxury,317,310,11,6,0.01929260450160772,2,3,1
492,Samsung Headphones #492,Electronics,Headphones,Samsung,59558,3.4,51,Dashain,True,Luxury,339,324,18,8,0.024615384615384615,2,3,1
493,Dove Perfume #493,Beauty & Personal Care,Perfume,Dove,6756,4.3,82,Tihar,True,Premium,437,385,45,29,0.07512953367875648,0,2,2
494,Yonex Badminton #494,Sports & Fitness,Badminton,Yonex,15336,4.6,165,Dashain,True,Premium,602,543,69,45,0.08272058823529412,4,2,1
495,Nivea Makeup #495,Beauty & Personal Care,Makeup,Nivea,5539,4.9,46,Tihar,True,Premium,449,402,50,24,0.05955334987593052,0,2,2
496,Cottonworld Jeans #496,Fashion,Jeans,Cottonworld,3667,4.4,171,Tihar,True,Mid,379,335,38,21,0.0625,1,1,2
497,Allen Solly Jeans #497,Fashion,Jeans,Allen Solly,7807,4.8,43,Tihar,True,Premium,387,325,42,34,0.10429447852760736,1,2,2
498,Levi's Ethnic Wear #498,Fashion,Ethnic Wear,Levi's,15000,4.6,16,Tihar,True,Premium,391,339,42,19,0.05588235294117647,1,2,2
499,Nepali Designs Kurta #499,Fashion,Kurta,Nepali Designs,11546,3.8,9,Tihar,True,Premium,408,341,51,33,0.09649122807017543,1,2,2
500,Dell Smart Watches #500,Electronics,Smart Watches,Dell,14552,4.3,10,Dashain,True,Premium,330,280,31,26,0.09252669039145907,2,2,1
501,Milton Cleaning #501,Home & Kitchen,Cleaning,Milton,23936,3.9,180,Dashain,True,Luxury,587,561,42,28,0.0498220640569395,5,3,1
502,Belkin Cases #502,Phone Accessories,Cases,Belkin,1481,4.1,169,Dashain,False,Mid,399,355,37,32,0.0898876404494382,3,1,1
503,Allen Solly Jackets #503,Fashion,Jackets,Allen Solly,15000,4.8,57,Tihar,True,Premium,401,344,44,36,0.10434782608695652,1,2,2
504,Samsung Smartphones #504,Electronics,Smartphones,Samsung,67534,4.3,304,Dashain,True,Luxury,303,293,10,9,0.030612244897959183,2,3,1
505,Tefal Air Purifiers #505,Home & Kitchen,Air Purifiers,Tefal,14749,4.6,38,Dashain,True,Premium,611,534,71,49,0.09158878504672897,5,2,1
506,Dell Tablets #506,Electronics,Tablets,Dell,150000,3.4,62,Dashain,True,Luxury,321,314,12,8,0.025396825396825397,2,3,1
507,Ugreen Screen Protectors #507,Phone Accessories,Screen Protectors,Ugreen,4555,3.6,146,Dashain,True,Mid,429,360,56,32,0.0886426592797784,3,1,1
508,Himalaya Haircare #508,Beauty & Personal Care,Haircare,Himalaya,3588,3.3,34,Tihar,True,Mid,455,380,58,40,0.10498687664041995,0,1,2
509,Generic Screen Protectors #509,Phone Accessories,Screen Protectors,Generic,3696,4.6,58,Dashain,False,Mid,401,348,43,22,0.06303724928366762,3,1,1
510,Local Bedding #510,Home & Kitchen,Bedding,Local,5852,4.8,152,Dashain,True,Premium,616,530,79,40,0.07532956685499058,5,2,1
511,Belkin Earbuds #511,Phone Accessories,Earbuds,Belkin,2495,4.1,107,Dashain,True,Mid,387,329,35,39,0.11818181818181818,3,1,1
512,Yonex Badminton #512,Sports & Fitness,Badminton,Yonex,18831,4.5,50,Dashain,True,Premium,582,489,80,52,0.10612244897959183,4,2,1
513,Dove Skincare #513,Beauty & Personal Care,Skincare,Dove,8000,4.5,19,Tihar,True,Premium,456,376,52,46,0.1220159151193634,0,2,2
514,Dove Skincare #514,Beauty & Personal Care,Skincare,Dove,2384,3.9,116,Tihar,True,Mid,415,335,53,41,0.12202380952380952,0,1,2
515,Baseus Screen Protectors #515,Phone Accessories,Screen Protectors,Baseus,6000,4.4,212,Dashain,True,Premium,399,337,49,34,0.10059171597633136,3,2,1
516,Apple Laptops #516,Electronics,Laptops,Apple,56479,3.2,127,Dashain,True,Luxury,327,319,13,7,0.021875,2,3,1
517,Loreal Skincare #517,Beauty & Personal Care,Skincare,Loreal,5753,3.7,24,Tihar,True,Premium,455,387,51,50,0.12886597938144329,0,2,2
518,OnePlus Smart Watches #518,Electronics,Smart Watches,OnePlus,56493,4.8,52,Dashain,True,Luxury,309,304,10,6,0.019672131147540985,2,3,1
519,Nivia Yoga #519,Sports & Fitness,Yoga,Nivia,17503,4.6,66,Dashain,True,Premium,568,490,75,47,0.09572301425661914,4,2,1
520,Nivia Badminton #520,Sports & Fitness,Badminton,Nivia,16763,4.0,23,Dashain,True,Premium,581,511,71,48,0.09375,4,2,1
521,Realme Headphones #521,Electronics,Headphones,Realme,42814,4.6,131,Dashain,True,Luxury,301,278,16,15,0.053763440860215055,2,3,1
522,Dell Smart Watches #522,Electronics,Smart Watches,Dell,68475,4.7,67,Dashain,True,Luxury,290,275,11,11,0.03985507246376811,2,3,1
523,Dell Cameras #523,Electronics,Cameras,Dell,59909,4.2,23,Dashain,True,Luxury,316,308,15,3,0.009708737864077669,2,3,1
524,Anker Cases #524,Phone Accessories,Cases,Anker,1774,3.3,35,Dashain,True,Mid,414,349,55,26,0.07428571428571429,3,1,1
525,Nepali Designs Jackets #525,Fashion,Jackets,Nepali Designs,15000,4.7,50,Tihar,False,Premium,392,340,43,27,0.07917888563049853,1,2,2
526,Xiaomi Laptops #526,Electronics,Laptops,Xiaomi,64250,4.0,45,Dashain,True,Luxury,335,321,9,8,0.024844720496894408,2,3,1
527,Allen Solly Saree #527,Fashion,Saree,Allen Solly,9489,4.7,60,Tihar,True,Premium,383,324,45,26,0.08,1,2,2
528,OnePlus Tablets #528,Electronics,Tablets,OnePlus,56827,4.5,12,Dashain,True,Luxury,322,310,14,9,0.028938906752411574,2,3,1
529,Generic Outdoor Gear #529,Sports & Fitness,Outdoor Gear,Generic,8027,4.9,11,Dashain,False,Premium,616,538,63,49,0.09090909090909091,4,2,1
530,Samsung Headphones #530,Electronics,Headphones,Samsung,150000,4.0,448,Dashain,True,Luxury,306,305,10,2,0.006535947712418301,2,3,1
531,Xiaomi Smartphones #531,Electronics,Smartphones,Xiaomi,110785,4.7,360,Dashain,True,Luxury,302,302,8,4,0.013201320132013201,2,3,1
532,Dove Men's Grooming #532,Beauty & Personal Care,Men's Grooming,Dove,5339,4.8,29,Tihar,True,Premium,451,389,55,30,0.07692307692307693,0,2,2
533,Belkin Earbuds #533,Phone Accessories,Earbuds,Belkin,1528,4.4,145,Dashain,True,Mid,399,357,38,23,0.06424581005586592,3,1,1
534,Zara Jackets #534,Fashion,Jackets,Zara,6717,4.3,10,Tihar,True,Premium,387,325,47,30,0.09202453987730061,1,2,2
535,Xiaomi Laptops #535,Electronics,Laptops,Xiaomi,96217,4.2,41,Dashain,True,Luxury,306,304,14,6,0.019672131147540985,2,3,1
536,Zara Shoes #536,Fashion,Shoes,Zara,15000,4.8,468,Tihar,True,Premium,382,322,51,33,0.1021671826625387,1,2,2
537,Levi's Jeans #537,Fashion,Jeans,Levi's,7690,4.7,50,Tihar,True,Premium,379,325,44,28,0.08588957055214724,1,2,2
538,Allen Solly Kurta #538,Fashion,Kurta,Allen Solly,11170,3.9,340,Tihar,True,Premium,368,315,38,32,0.10126582278481013,1,2,2
539,Garnier Perfume #539,Beauty & Personal Care,Perfume,Garnier,8000,4.6,89,Tihar,True,Premium,462,408,41,39,0.09535452322738386,0,2,2
540,Asus Smartphones #540,Electronics,Smartphones,Asus,78196,4.2,45,Dashain,True,Luxury,299,293,10,9,0.030612244897959183,2,3,1
541,Allen Solly Ethnic Wear #541,Fashion,Ethnic Wear,Allen Solly,8935,3.7,54,Tihar,True,Premium,379,313,52,26,0.08280254777070063,1,2,2
542,Levi's T-Shirts #542,Fashion,T-Shirts,Levi's,11531,4.1,47,Tihar,True,Premium,396,325,57,33,0.10122699386503067,1,2,2
543,Apple Headphones #543,Electronics,Headphones,Apple,46422,4.1,46,Dashain,True,Luxury,295,273,17,18,0.06569343065693431,2,3,1
544,Zara Kurta #544,Fashion,Kurta,Zara,9673,4.7,36,Tihar,True,Premium,407,339,52,37,0.10882352941176471,1,2,2
545,Baseus Stands #545,Phone Accessories,Stands,Baseus,4510,4.6,67,Dashain,True,Mid,434,367,57,36,0.09782608695652174,3,1,1
546,Ugreen Earbuds #546,Phone Accessories,Earbuds,Ugreen,1894,3.6,120,Dashain,True,Mid,403,337,60,23,0.06804733727810651,3,1,1
547,Biotique Perfume #547,Beauty & Personal Care,Perfume,Biotique,8000,3.8,118,Tihar,True,Premium,434,372,47,34,0.09115281501340483,0,2,2
548,Asus Smartphones #548,Electronics,Smartphones,Asus,36075,4.2,11,Dashain,True,Luxury,303,287,17,11,0.03819444444444445,2,3,1
549,Tefal Storage #549,Home & Kitchen,Storage,Tefal,12989,4.1,14,Dashain,True,Premium,612,534,65,52,0.09719626168224299,5,2,1
550,Wrangler Jeans #550,Fashion,Jeans,Wrangler,2713,4.5,239,Tihar,True,Mid,394,332,52,30,0.09009009009009009,1,1,2
551,Samsung Speakers #551,Electronics,Speakers,Samsung,150000,3.7,29,Dashain,True,Luxury,316,309,15,8,0.025806451612903226,2,3,1
552,OnePlus Smart Watches #552,Electronics,Smart Watches,OnePlus,117706,3.7,95,Dashain,True,Luxury,329,325,12,2,0.006134969325153374,2,3,1
553,Realme Speakers #553,Electronics,Speakers,Realme,129895,3.7,4,Dashain,True,Luxury,310,305,10,7,0.02287581699346405,2,3,1
554,Local Cleaning #554,Home & Kitchen,Cleaning,Local,25000,4.3,31,Dashain,True,Luxury,613,610,27,31,0.05073649754500818,5,3,1
555,Anker Screen Protectors #555,Phone Accessories,Screen Protectors,Anker,6000,4.3,55,Dashain,True,Premium,419,365,43,30,0.08196721311475409,3,2,1
556,Loreal Skincare #556,Beauty & Personal Care,Skincare,Loreal,3323,4.0,134,Tihar,True,Mid,452,386,52,32,0.082687338501292,0,1,2
