user_id,age,gender,city,income_level,device_type,remittance_receiver,preferred_category,signup_date
4105,23,Female,Biratnagar,High,Mobile,False,Beauty & Personal Care,2022-12-15
4106,26,Female,Kathmandu,Low,Mobile,False,Phone Accessories,2024-05-21
4107,25,Male,Butwal,Medium,Mobile,False,Sports & Fitness,2023-08-28
4108,24,Male,Bhaktapur,Low,Mobile,False,Home & Kitchen,2023-01-05
4109,23,Female,Kathmandu,Medium,Mobile,False,Beauty & Personal Care,2024-03-04
4110,30,Female,Kathmandu,Medium,Mobile,False,Phone Accessories,2023-03-23
4111,27,Female,Kathmandu,High,Mobile,False,Fashion,2022-03-14
4112,22,Female,Biratnagar,Low,Mobile,True,Fashion,2023-08-16
4113,19,Female,Pokhara,Low,Mobile,True,Fashion,2023-08-26
4114,21,Male,Kathmandu,Medium,Mobile,False,Sports & Fitness,2023-10-10
4115,21,Male,Kathmandu,Low,Mobile,False,Beauty & Personal Care,2023-05-01
4116,18,Female,Lalitpur,Medium,Mobile,True,Fashion,2024-05-07
4117,21,Male,Kathmandu,Low,Mobile,True,Electronics,2022-03-25
4118,23,Male,Kathmandu,Low,Mobile,False,Fashion,2022-01-21
4119,21,Male,Kathmandu,High,Desktop,True,Phone Accessories,2023-01-26
4120,22,Male,Kathmandu,Medium,Mobile,False,Phone Accessories,2022-11-12
4121,25,Female,Butwal,Low,Mobile,False,Sports & Fitness,2023-11-20
4122,24,Male,Hetauda,Low,Mobile,True,Phone Accessories,2022-12-17
4123,21,Female,Bhaktapur,Medium,Desktop,True,Beauty & Personal Care,2023-07-26
4124,27,Male,Kathmandu,Medium,Desktop,False,Phone Accessories,2024-04-29
4125,21,Female,Lalitpur,Low,Mobile,True,Electronics,2022-11-02
4126,26,Male,Kathmandu,Medium,Mobile,False,Fashion,2022-10-28
4127,22,Female,Kathmandu,Medium,Mobile,False,Home & Kitchen,2023-04-02
4128,25,Female,Kathmandu,Low,Desktop,False,Home & Kitchen,2023-11-29
4129,25,Female,Pokhara,Low,Mobile,False,Home & Kitchen,2022-10-03
4130,23,Male,Lalitpur,Medium,Mobile,False,Home & Kitchen,2022-04-26
4131,23,Male,Kathmandu,Low,Desktop,False,Beauty & Personal Care,2022-10-18
4132,26,Male,Dharan,Low,Mobile,True,Electronics,2022-09-27
4133,24,Female,Kathmandu,Low,Desktop,True,Fashion,2024-03-09
4134,23,Male,Birgunj,Low,Tablet,False,Fashion,2022-07-05
4135,25,Male,Pokhara,Low,Mobile,False,Beauty & Personal Care,2023-08-09
4136,21,Male,Pokhara,Medium,Mobile,False,Electronics,2022-03-05
4137,29,Male,Kathmandu,Low,Tablet,False,Electronics,2023-10-28
4138,23,Male,Kathmandu,Medium,Mobile,False,Electronics,2023-03-10
4139,29,Female,Lalitpur,Medium,Mobile,False,Home & Kitchen,2024-05-14
4140,26,Female,Biratnagar,Low,Desktop,True,Electronics,2023-02-15
4141,19,Female,Lalitpur,Medium,Mobile,False,Fashion,2022-07-22
4142,27,Male,Butwal,Low,Mobile,False,Electronics,2022-09-07
4143,24,Other,Lalitpur,High,Mobile,True,Electronics,2023-02-01
4144,24,Male,Kathmandu,Medium,Mobile,False,Phone Accessories,2022-01-09
4145,25,Female,Dharan,Low,Tablet,False,Sports & Fitness,2023-05-29
4146,21,Male,Biratnagar,Medium,Mobile,False,Beauty & Personal Care,2023-12-26
4147,21,Female,Kathmandu,Medium,Mobile,True,Electronics,2022-08-29
4148,24,Female,Hetauda,Low,Mobile,False,Beauty & Personal Care,2022-03-04
4149,18,Female,Kathmandu,Medium,Mobile,False,Sports & Fitness,2022-08-27
4150,22,Female,Lalitpur,Medium,Mobile,False,Phone Accessories,2023-05-17
4151,26,Male,Pokhara,High,Desktop,False,Electronics,2022-03-21
4152,27,Female,Pokhara,Low,Mobile,True,Electronics,2023-04-13
4153,21,Male,Lalitpur,Medium,Mobile,True,Electronics,2024-02-02
4154,26,Female,Kathmandu,Medium,Mobile,True,Fashion,2024-05-04
4155,19,Female,Kathmandu,High,Desktop,False,Fashion,2023-07-11
4156,19,Female,Kathmandu,Low,Mobile,False,Fashion,2022-04-24
4157,23,Female,Dharan,High,Mobile,False,Sports & Fitness,2023-05-09
4158,25,Male,Lalitpur,Medium,Mobile,False,Electronics,2024-03-27
4159,20,Male,Kathmandu,Medium,Mobile,False,Beauty & Personal Care,2022-12-08
4160,24,Male,Kathmandu,Low,Mobile,True,Phone Accessories,2022-10-13
4161,25,Female,Birgunj,Medium,Mobile,False,Home & Kitchen,2024-03-19
4162,24,Male,Lalitpur,Medium,Mobile,True,Phone Accessories,2022-04-16
4163,19,Male,Butwal,Low,Mobile,False,Fashion,2024-02-24
4164,30,Male,Lalitpur,Medium,Mobile,False,Electronics,2022-09-05
4165,26,Female,Butwal,Medium,Mobile,False,Beauty & Personal Care,2023-10-09
4166,25,Female,Lalitpur,High,Mobile,False,Electronics,2024-04-23
4167,27,Male,Pokhara,Medium,Mobile,False,Phone Accessories,2024-04-14
4168,25,Male,Kathmandu,Low,Mobile,True,Electronics,2023-09-19
4169,25,Female,Kathmandu,Medium,Mobile,False,Beauty & Personal Care,2022-05-23
4170,29,Female,Kathmandu,Medium,Mobile,False,Phone Accessories,2023-06-27
4171,21,Female,Kathmandu,Low,Mobile,False,Fashion,2022-12-10
4172,24,Female,Chitwan,High,Desktop,False,Fashion,2022-11-28
4173,25,Male,Kathmandu,Medium,Mobile,False,Phone Accessories,2023-05-31
4174,20,Female,Lalitpur,Medium,Tablet,True,Fashion,2023-05-30
4175,21,Male,Kathmandu,Low,Mobile,False,Phone Accessories,2023-07-15
4176,30,Male,Lalitpur,Low,Desktop,False,Sports & Fitness,2023-04-02
4177,27,Male,Kathmandu,Low,Mobile,False,Fashion,2022-12-06
4178,22,Female,Kathmandu,Low,Desktop,False,Beauty & Personal Care,2024-04-04
4179,19,Male,Dharan,High,Tablet,False,Beauty & Personal Care,2024-01-08
4180,18,Male,Lalitpur,Medium,Mobile,True,Fashion,2024-05-22
4181,22,Male,Hetauda,Low,Mobile,False,Home & Kitchen,2022-01-14
4182,28,Male,Pokhara,Low,Mobile,True,Fashion,2022-06-28
4183,26,Female,Chitwan,Medium,Mobile,True,Home & Kitchen,2023-06-22
4184,23,Female,Hetauda,Low,Mobile,False,Fashion,2023-11-24
4185,22,Female,Kathmandu,Low,Mobile,False,Phone Accessories,2023-01-09
4186,18,Male,Dharan,Medium,Desktop,False,Electronics,2023-01-14
4187,25,Male,Biratnagar,Low,Mobile,False,Beauty & Personal Care,2022-03-03
4188,18,Male,Hetauda,Medium,Mobile,False,Electronics,2023-05-14
4189,21,Male,Kathmandu,Low,Mobile,True,Beauty & Personal Care,2023-08-16
4190,25,Female,Butwal,Medium,Mobile,False,Phone Accessories,2022-06-26
4191,30,Male,Butwal,Medium,Mobile,True,Electronics,2023-08-23
4192,23,Female,Hetauda,Low,Mobile,True,Beauty & Personal Care,2023-02-03
4193,26,Female,Biratnagar,Medium,Desktop,False,Phone Accessories,2024-04-19
4194,25,Female,Chitwan,High,Mobile,True,Electronics,2023-03-16
4195,21,Female,Pokhara,Low,Mobile,False,Sports & Fitness,2022-02-08
4196,21,Male,Kathmandu,Medium,Desktop,False,Phone Accessories,2024-03-13
4197,23,Male,Pokhara,Medium,Mobile,False,Beauty & Personal Care,2023-08-06
4198,25,Female,Kathmandu,Low,Desktop,True,Electronics,2024-03-09
4199,26,Male,Kathmandu,Medium,Desktop,True,Fashion,2024-03-01
4200,21,Male,Hetauda,Medium,Mobile,True,Phone Accessories,2023-11-24
4201,27,Male,Hetauda,Medium,Mobile,False,Phone Accessories,2024-01-27
4202,25,Female,Biratnagar,Medium,Mobile,True,Phone Accessories,2022-03-10
4203,27,Male,Kathmandu,Low,Desktop,False,Fashion,2023-04-06
4204,26,Male,Kathmandu,Medium,Desktop,False,Phone Accessories,2022-10-27
4205,25,Female,Kathmandu,High,Desktop,False,Phone Accessories,2023-05-13
4206,20,Female,Pokhara,Low,Mobile,True,Beauty & Personal Care,2024-03-09
4207,29,Female,Lalitpur,Medium,Mobile,False,Fashion,2022-05-08
4208,18,Female,Butwal,Low,Tablet,False,Electronics,2022-05-30
4209,23,Female,Pokhara,Low,Mobile,True,Electronics,2022-09-18
4210,22,Male,Lalitpur,Medium,Desktop,True,Electronics,2024-04-15
4211,23,Female,Pokhara,Medium,Mobile,False,Fashion,2024-04-08
4212,21,Female,Kathmandu,Medium,Mobile,True,Phone Accessories,2022-01-12
4213,23,Female,Kathmandu,High,Mobile,False,Fashion,2022-04-12
4214,19,Female,Lalitpur,Low,Desktop,True,Sports & Fitness,2022-11-24
4215,24,Male,Biratnagar,Low,Mobile,False,Beauty & Personal Care,2022-11-28
4216,23,Male,Lalitpur,Medium,Mobile,False,Home & Kitchen,2023-10-21
4217,21,Female,Kathmandu,Medium,Mobile,False,Phone Accessories,2022-06-11
4218,18,Female,Kathmandu,Medium,Desktop,True,Electronics,2022-11-16
4219,26,Male,Chitwan,Medium,Tablet,False,Phone Accessories,2024-04-15
4220,27,Female,Pokhara,Medium,Desktop,True,Fashion,2023-11-08
4221,26,Female,Bhaktapur,Medium,Desktop,False,Electronics,2022-04-23
4222,21,Male,Dharan,Medium,Mobile,True,Phone Accessories,2022-08-27
4223,25,Male,Kathmandu,High,Mobile,True,Home & Kitchen,2022-02-06
4224,27,Other,Pokhara,Medium,Mobile,True,Electronics,2023-12-15
4225,20,Female,Kathmandu,Medium,Mobile,False,Fashion,2023-05-31
4226,24,Female,Lalitpur,Medium,Mobile,True,Beauty & Personal Care,2022-02-28
4227,27,Female,Kathmandu,Low,Mobile,False,Electronics,2022-05-16
4228,24,Female,Pokhara,Medium,Mobile,True,Fashion,2022-04-24
4229,24,Male,Kathmandu,Low,Mobile,False,Electronics,2022-03-26
4230,21,Female,Kathmandu,High,Mobile,False,Beauty & Personal Care,2022-10-04
4231,26,Male,Kathmandu,Low,Mobile,False,Phone Accessories,2023-01-27
4232,24,Male,Lalitpur,Low,Mobile,False,Phone Accessories,2024-05-16
4233,18,Female,Kathmandu,High,Mobile,False,Sports & Fitness,2022-04-20
4234,20,Female,Pokhara,Low,Mobile,False,Fashion,2022-12-20
4235,24,Female,Kathmandu,High,Mobile,True,Beauty & Personal Care,2023-02-06
4236,19,Female,Chitwan,Medium,Mobile,False,Sports & Fitness,2023-09-26
4237,24,Female,Lalitpur,High,Mobile,False,Fashion,2023-08-26
4238,19,Male,Butwal,Low,Mobile,False,Beauty & Personal Care,2023-12-02
4239,18,Male,Butwal,Medium,Mobile,False,Electronics,2023-09-21
4240,25,Male,Bhaktapur,Low,Mobile,False,Phone Accessories,2023-11-04
4241,26,Female,Kathmandu,Low,Mobile,True,Beauty & Personal Care,2023-05-07
4242,27,Male,Kathmandu,Medium,Desktop,True,Electronics,2022-01-27
4243,23,Male,Pokhara,Medium,Desktop,False,Sports & Fitness,2023-08-29
4244,22,Male,Kathmandu,High,Mobile,False,Electronics,2022-07-03
4245,19,Male,Bhaktapur,Low,Mobile,False,Fashion,2024-04-10
4246,21,Male,Bhaktapur,Low,Mobile,False,Electronics,2022-01-10
4247,25,Male,Kathmandu,Medium,Mobile,True,Sports & Fitness,2022-04-09
4248,21,Male,Dharan,Low,Desktop,False,Electronics,2022-03-12
4249,25,Male,Biratnagar,Medium,Mobile,False,Electronics,2022-04-23
4250,25,Male,Bhaktapur,High,Mobile,False,Electronics,2023-07-10
4251,26,Female,Dharan,Low,Mobile,False,Fashion,2024-02-21
4252,29,Female,Biratnagar,Medium,Mobile,True,Beauty & Personal Care,2022-06-14
4253,25,Male,Lalitpur,Low,Desktop,False,Phone Accessories,2023-03-27
4254,20,Female,Pokhara,High,Mobile,False,Fashion,2023-04-14
4255,25,Male,Lalitpur,Medium,Mobile,False,Electronics,2022-05-15
4256,25,Female,Kathmandu,Medium,Mobile,True,Fashion,2023-03-14
4257,23,Male,Kathmandu,Medium,Mobile,True,Electronics,2023-11-11
4258,29,Male,Kathmandu,Low,Mobile,False,Fashion,2023-08-16
4259,20,Female,Lalitpur,Medium,Mobile,False,Electronics,2023-09-06
4260,22,Male,Kathmandu,High,Desktop,False,Sports & Fitness,2022-02-17
4261,18,Male,Bhaktapur,High,Desktop,False,Fashion,2024-01-07
4262,25,Female,Butwal,Medium,Mobile,False,Home & Kitchen,2022-08-31
4263,22,Female,Dharan,High,Desktop,True,Beauty & Personal Care,2024-04-08
4264,27,Male,Dharan,Low,Mobile,False,Beauty & Personal Care,2022-12-08
4265,21,Female,Lalitpur,Low,Tablet,False,Phone Accessories,2022-07-31
4266,24,Male,Butwal,Medium,Mobile,False,Phone Accessories,2023-08-31
4267,27,Male,Lalitpur,High,Mobile,False,Phone Accessories,2024-04-27
4268,26,Male,Dharan,Low,Mobile,False,Fashion,2023-04-04
4269,27,Female,Butwal,Low,Mobile,False,Electronics,2022-08-12
4270,25,Male,Lalitpur,Medium,Mobile,False,Fashion,2023-04-09
4271,25,Female,Birgunj,High,Mobile,False,Electronics,2023-08-03
4272,20,Male,Butwal,Low,Mobile,True,Electronics,2022-01-18
4273,21,Male,Kathmandu,Medium,Mobile,False,Beauty & Personal Care,2024-05-09
4274,26,Male,Biratnagar,Medium,Tablet,True,Electronics,2024-05-12
4275,21,Male,Lalitpur,Medium,Desktop,True,Sports & Fitness,2022-08-08
4276,22,Female,Dharan,High,Mobile,False,Fashion,2022-07-11
4277,26,Male,Kathmandu,Medium,Mobile,False,Electronics,2022-03-06
4278,24,Female,Kathmandu,High,Mobile,False,Electronics,2022-01-08
4279,27,Male,Lalitpur,Low,Desktop,True,Fashion,2023-09-05
4280,18,Female,Dharan,High,Desktop,True,Beauty & Personal Care,2024-04-14
4281,24,Male,Dharan,Medium,Mobile,False,Fashion,2024-04-30
4282,24,Female,Lalitpur,Medium,Mobile,False,Fashion,2022-05-13
4283,24,Male,Biratnagar,Low,Mobile,False,Phone Accessories,2023-04-19
4284,24,Male,Lalitpur,High,Mobile,True,Sports & Fitness,2022-11-23
4285,27,Male,Bhaktapur,Low,Tablet,False,Phone Accessories,2023-06-19
4286,19,Female,Hetauda,Low,Desktop,False,Phone Accessories,2022-11-25
4287,19,Male,Pokhara,Medium,Mobile,False,Sports & Fitness,2023-10-04
4288,18,Female,Bhaktapur,High,Mobile,True,Phone Accessories,2024-03-07
4289,25,Female,Lalitpur,Medium,Mobile,False,Beauty & Personal Care,2022-08-10
4290,21,Female,Kathmandu,Medium,Mobile,False,Fashion,2022-09-08
4291,21,Male,Butwal,Medium,Desktop,False,Sports & Fitness,2022-10-13
4292,24,Other,Lalitpur,Medium,Desktop,True,Home & Kitchen,2022-12-09
4293,29,Male,Butwal,Low,Desktop,False,Fashion,2023-01-28
4294,26,Female,Butwal,High,Mobile,False,Beauty & Personal Care,2022-10-29
4295,23,Male,Dharan,Medium,Tablet,True,Sports & Fitness,2022-06-28
4296,24,Female,Butwal,Low,Desktop,False,Beauty & Personal Care,2022-10-09
4297,24,Female,Kathmandu,Medium,Mobile,False,Sports & Fitness,2024-05-31
4298,21,Male,Kathmandu,Medium,Mobile,False,Electronics,2022-03-26
4299,22,Male,Kathmandu,Medium,Mobile,True,Phone Accessories,2024-05-02
4300,23,Female,Kathmandu,Medium,Mobile,True,Fashion,2023-12-18
4301,30,Male,Hetauda,Medium,Mobile,True,Electronics,2024-05-03
4302,24,Male,Bhaktapur,Medium,Mobile,True,Phone Accessories,2022-04-24
4303,23,Female,Lalitpur,Medium,Tablet,False,Electronics,2023-03-28
4304,23,Male,Kathmandu,Medium,Desktop,False,Beauty & Personal Care,2022-04-15
4305,25,Male,Dharan,Medium,Mobile,False,Sports & Fitness,2023-01-25
4306,25,Female,Birgunj,Low,Mobile,True,Phone Accessories,2022-06-02
4307,18,Female,Kathmandu,Low,Mobile,False,Fashion,2022-11-03
4308,23,Male,Lalitpur,Low,Mobile,False,Electronics,2024-01-27
4309,21,Male,Kathmandu,High,Mobile,False,Phone Accessories,2023-05-29
4310,25,Male,Chitwan,Low,Mobile,False,Fashion,2023-07-09
4311,24,Male,Pokhara,Low,Tablet,True,Beauty & Personal Care,2022-07-19
4312,21,Female,Kathmandu,Low,Mobile,True,Electronics,2022-12-31
4313,21,Male,Kathmandu,High,Mobile,False,Electronics,2022-06-05
4314,30,Male,Pokhara,Medium,Mobile,False,Sports & Fitness,2023-03-19
4315,18,Male,Kathmandu,Medium,Mobile,False,Electronics,2022-04-19
4316,25,Female,Hetauda,Low,Desktop,False,Sports & Fitness,2022-10-28
4317,28,Male,Pokhara,Medium,Mobile,True,Home & Kitchen,2023-05-09
4318,21,Male,Kathmandu,Medium,Desktop,False,Phone Accessories,2024-01-25
4319,18,Male,Dharan,Medium,Desktop,False,Fashion,2023-12-02
4320,20,Male,Lalitpur,Medium,Mobile,False,Sports & Fitness,2023-05-26
4321,18,Female,Biratnagar,Medium,Mobile,True,Electronics,2023-04-20
4322,23,Male,Kathmandu,Medium,Mobile,False,Phone Accessories,2022-08-25
4323,21,Female,Kathmandu,Medium,Desktop,False,Electronics,2024-05-28
4324,23,Female,Kathmandu,Low,Mobile,False,Fashion,2024-05-30
4325,24,Male,Kathmandu,Low,Mobile,False,Beauty & Personal Care,2023-07-21
4326,22,Female,Chitwan,Medium,Mobile,False,Home & Kitchen,2023-05-07
4327,20,Female,Kathmandu,High,Mobile,False,Beauty & Personal Care,2023-10-28
4328,20,Male,Chitwan,High,Mobile,True,Electronics,2022-09-19
4329,28,Male,Kathmandu,Low,Mobile,False,Electronics,2022-01-08
4330,24,Male,Biratnagar,Medium,Desktop,False,Electronics,2023-05-02
4331,24,Other,Pokhara,Medium,Tablet,False,Electronics,2023-01-18
4332,23,Female,Chitwan,Medium,Desktop,False,Electronics,2022-12-11
4333,22,Female,Bhaktapur,Medium,Mobile,True,Beauty & Personal Care,2023-11-09
4334,23,Other,Kathmandu,Medium,Mobile,False,Fashion,2023-03-06
4335,24,Male,Butwal,Low,Mobile,True,Beauty & Personal Care,2023-07-13
4336,27,Male,Dharan,Medium,Mobile,False,Fashion,2022-07-28
4337,23,Male,Kathmandu,Medium,Mobile,True,Fashion,2023-05-31
4338,19,Male,Lalitpur,Low,Mobile,False,Phone Accessories,2024-01-16
4339,20,Male,Dharan,Medium,Mobile,True,Sports & Fitness,2023-12-21
4340,22,Female,Kathmandu,Low,Desktop,True,Phone Accessories,2023-11-23
4341,21,Male,Kathmandu,High,Mobile,False,Phone Accessories,2023-07-12
4342,29,Female,Dharan,Medium,Mobile,False,Beauty & Personal Care,2023-04-20
4343,28,Male,Lalitpur,Medium,Mobile,False,Sports & Fitness,2024-01-27
4344,23,Female,Chitwan,Medium,Mobile,False,Electronics,2024-05-06
4345,18,Other,Kathmandu,Low,Mobile,False,Electronics,2022-06-19
4346,24,Male,Butwal,Medium,Mobile,False,Fashion,2022-10-01
4347,22,Female,Butwal,Low,Mobile,False,Fashion,2022-05-08
4348,23,Female,Bhaktapur,Medium,Mobile,False,Electronics,2023-03-12
4349,23,Male,Pokhara,Medium,Mobile,False,Electronics,2022-08-06
4350,24,Female,Birgunj,High,Mobile,False,Fashion,2024-04-16
4351,25,Male,Chitwan,High,Mobile,False,Beauty & Personal Care,2022-11-02
4352,18,Male,Bhaktapur,Medium,Mobile,False,Sports & Fitness,2023-02-13
4353,26,Male,Dharan,High,Mobile,False,Electronics,2022-04-29
4354,18,Male,Pokhara,Low,Mobile,False,Electronics,2022-04-28
4355,22,Male,Kathmandu,Low,Desktop,False,Electronics,2022-01-29
4356,18,Male,Pokhara,High,Mobile,False,Phone Accessories,2024-02-27
4357,23,Female,Lalitpur,Medium,Desktop,False,Beauty & Personal Care,2022-02-18
4358,25,Male,Butwal,High,Mobile,False,Home & Kitchen,2023-09-22
4359,27,Female,Biratnagar,Medium,Tablet,False,Beauty & Personal Care,2022-11-27
4360,25,Male,Kathmandu,Medium,Mobile,False,Electronics,2022-02-26
4361,27,Female,Dharan,Low,Mobile,False,Fashion,2024-05-06
4362,21,Female,Lalitpur,Low,Mobile,True,Electronics,2023-02-09
4363,18,Male,Kathmandu,Medium,Tablet,False,Phone Accessories,2024-04-24
4364,23,Female,Lalitpur,Low,Mobile,False,Beauty & Personal Care,2024-04-18
4365,22,Female,Kathmandu,High,Mobile,False,Home & Kitchen,2024-01-04
4366,25,Male,Kathmandu,Medium,Mobile,False,Beauty & Personal Care,2022-08-19
4367,30,Female,Lalitpur,Low,Mobile,True,Fashion,2023-07-23
4368,24,Male,Lalitpur,Low,Desktop,False,Fashion,2023-09-02
4369,26,Male,Hetauda,Low,Desktop,False,Electronics,2022-12-13
4370,24,Female,Chitwan,Low,Tablet,True,Beauty & Personal Care,2023-03-29
4371,21,Female,Lalitpur,Low,Mobile,True,Phone Accessories,2022-07-27
4372,21,Male,Birgunj,Low,Mobile,False,Phone Accessories,2023-12-23
4373,23,Male,Dharan,Low,Desktop,True,Electronics,2024-02-18
4374,20,Male,Kathmandu,Medium,Tablet,True,Fashion,2024-03-03
4375,18,Male,Dharan,Low,Desktop,True,Fashion,2022-05-21
4376,20,Male,Kathmandu,Low,Mobile,False,Beauty & Personal Care,2023-09-09
4377,25,Male,Dharan,Medium,Mobile,False,Electronics,2023-07-20
4378,21,Female,Pokhara,Low,Tablet,False,Beauty & Personal Care,2024-02-20
4379,23,Male,Butwal,Low,Mobile,False,Sports & Fitness,2022-01-17
4380,25,Male,Birgunj,Medium,Mobile,False,Sports & Fitness,2023-01-07
4381,20,Male,Butwal,Low,Mobile,False,Fashion,2022-09-15
4382,20,Male,Dharan,High,Desktop,True,Sports & Fitness,2024-03-09
4383,21,Female,Kathmandu,Medium,Mobile,False,Electronics,2022-08-07
4384,25,Female,Kathmandu,High,Mobile,True,Fashion,2023-11-25
4385,22,Female,Kathmandu,Medium,Mobile,False,Sports & Fitness,2022-09-05
4386,30,Female,Kathmandu,High,Mobile,False,Phone Accessories,2022-10-06
4387,20,Male,Birgunj,High,Mobile,True,Home & Kitchen,2024-05-29
4388,22,Male,Lalitpur,Medium,Mobile,False,Phone Accessories,2024-05-28
4389,27,Male,Pokhara,Low,Mobile,True,Electronics,2022-08-16
4390,23,Female,Kathmandu,Medium,Tablet,False,Fashion,2024-01-22
4391,27,Male,Biratnagar,Medium,Mobile,False,Fashion,2023-07-12
4392,22,Male,Biratnagar,Low,Mobile,False,Beauty & Personal Care,2022-03-04
4393,29,Male,Dharan,Medium,Mobile,False,Beauty & Personal Care,2022-12-06
4394,23,Female,Kathmandu,Medium,Mobile,True,Beauty & Personal Care,2024-01-28
4395,24,Female,Chitwan,Low,Mobile,False,Electronics,2022-12-27
4396,21,Male,Dharan,Low,Desktop,False,Electronics,2022-04-08
4397,18,Male,Bhaktapur,Medium,Mobile,True,Beauty & Personal Care,2023-02-15
4398,22,Male,Birgunj,Medium,Mobile,True,Sports & Fitness,2023-07-28
4399,22,Female,Kathmandu,Low,Mobile,True,Sports & Fitness,2022-12-30
4400,24,Female,Pokhara,Low,Mobile,False,Phone Accessories,2022-03-08
4401,24,Male,Chitwan,High,Mobile,False,Electronics,2022-11-18
4402,19,Male,Dharan,Medium,Mobile,False,Sports & Fitness,2024-03-15
4403,20,Female,Lalitpur,Medium,Mobile,False,Beauty & Personal Care,2023-07-16
4404,22,Male,Kathmandu,Medium,Mobile,True,Fashion,2023-08-26
4405,23,Male,Biratnagar,Low,Mobile,False,Sports & Fitness,2023-12-31
4406,22,Female,Kathmandu,Low,Mobile,True,Fashion,2023-12-08
4407,28,Male,Hetauda,Low,Mobile,False,Electronics,2022-03-14
4408,26,Female,Lalitpur,Medium,Mobile,False,Electronics,2022-03-03
4409,28,Male,Lalitpur,Medium,Desktop,False,Electronics,2023-05-19
4410,23,Female,Birgunj,Medium,Mobile,False,Phone Accessories,2022-06-10
4411,25,Female,Lalitpur,High,Mobile,True,Phone Accessories,2024-03-20
4412,25,Female,Kathmandu,Medium,Mobile,False,Home & Kitchen,2023-03-01
4413,21,Other,Pokhara,Medium,Mobile,False,Beauty & Personal Care,2023-02-14
4414,28,Male,Lalitpur,Medium,Mobile,False,Fashion,2024-04-25
4415,29,Female,Butwal,Low,Mobile,True,Electronics,2022-09-28
4416,18,Male,Butwal,High,Mobile,False,Phone Accessories,2023-08-09
4417,24,Female,Kathmandu,High,Mobile,False,Electronics,2023-08-12
4418,22,Male,Kathmandu,Low,Desktop,True,Beauty & Personal Care,2023-07-22
4419,25,Female,Lalitpur,Medium,Mobile,True,Beauty & Personal Care,2022-05-01
4420,23,Male,Kathmandu,Low,Desktop,False,Fashion,2024-03-13
4421,23,Female,Dharan,Medium,Mobile,False,Fashion,2023-01-26
4422,27,Female,Kathmandu,Medium,Mobile,True,Phone Accessories,2023-08-08
4423,23,Female,Kathmandu,Low,Mobile,False,Electronics,2022-12-13
4424,19,Male,Pokhara,Low,Mobile,False,Sports & Fitness,2024-03-13
4425,23,Male,Dharan,Low,Mobile,False,Sports & Fitness,2023-09-23
4426,18,Female,Lalitpur,Medium,Mobile,False,Phone Accessories,2023-07-03
4427,22,Female,Dharan,High,Mobile,False,Phone Accessories,2023-06-20
4428,28,Male,Kathmandu,Medium,Mobile,False,Phone Accessories,2024-01-27
4429,22,Male,Kathmandu,Low,Tablet,False,Fashion,2024-01-19
4430,24,Male,Pokhara,Medium,Mobile,False,Home & Kitchen,2022-01-11
4431,23,Male,Lalitpur,Medium,Mobile,False,Fashion,2024-02-19
4432,18,Male,Birgunj,Low,Mobile,False,Electronics,2022-08-04
4433,23,Male,Lalitpur,Low,Mobile,False,Electronics,2023-11-15
4434,21,Female,Lalitpur,Medium,Desktop,True,Phone Accessories,2022-09-15
4435,22,Other,Kathmandu,Low,Desktop,True,Beauty & Personal Care,2022-12-24
4436,26,Female,Chitwan,Medium,Tablet,False,Fashion,2022-04-30
4437,30,Male,Pokhara,Medium,Mobile,False,Phone Accessories,2024-03-10
4438,24,Male,Biratnagar,Low,Desktop,True,Fashion,2023-03-13
4439,20,Female,Bhaktapur,Low,Mobile,False,Beauty & Personal Care,2022-11-25
4440,29,Female,Kathmandu,Medium,Mobile,False,Home & Kitchen,2022-08-22
4441,28,Male,Kathmandu,Medium,Mobile,False,Fashion,2022-10-18
4442,18,Female,Kathmandu,Low,Desktop,False,Fashion,2022-09-02
4443,23,Male,Birgunj,High,Mobile,True,Electronics,2023-07-17
4444,24,Male,Butwal,Medium,Mobile,False,Home & Kitchen,2022-07-03
4445,24,Female,Kathmandu,Medium,Mobile,True,Fashion,2022-12-24
4446,22,Female,Bhaktapur,Medium,Mobile,False,Fashion,2023-10-07
4447,18,Female,Kathmandu,Low,Mobile,True,Electronics,2023-05-28
4448,19,Female,Biratnagar,Medium,Mobile,True,Sports & Fitness,2022-06-26
4449,25,Female,Biratnagar,Low,Mobile,True,Beauty & Personal Care,2024-01-19
4450,20,Female,Biratnagar,Low,Desktop,False,Electronics,2024-01-14
4451,28,Male,Kathmandu,Low,Desktop,True,Electronics,2024-01-15
4452,19,Female,Pokhara,Medium,Mobile,False,Phone Accessories,2022-11-24
4453,26,Male,Lalitpur,Low,Mobile,False,Beauty & Personal Care,2022-09-08
4454,30,Male,Kathmandu,Low,Mobile,False,Sports & Fitness,2023-10-01
4455,24,Female,Biratnagar,Low,Mobile,False,Phone Accessories,2022-02-04
4456,30,Male,Kathmandu,Low,Mobile,False,Beauty & Personal Care,2023-01-14
4457,26,Female,Hetauda,Low,Mobile,False,Home & Kitchen,2022-03-09
4458,30,Female,Dharan,Low,Mobile,True,Phone Accessories,2022-07-18
4459,18,Female,Kathmandu,High,Mobile,False,Phone Accessories,2022-09-08
4460,23,Female,Kathmandu,Medium,Mobile,False,Home & Kitchen,2022-07-29
4461,27,Female,Chitwan,High,Desktop,False,Fashion,2024-03-07
